transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
13869,33,3062,2017-03-15,1.0,Approved,2.0,1.0,1.0,1.0,1311.44,1167.18,1970-01-01
13870,87,1709,2017-04-27,1.0,Approved,2.0,1.0,2.0,1.0,1179.0,707.4,1970-01-01
13871,55,1244,2017-12-11,1.0,Approved,5.0,2.0,1.0,1.0,1894.19,598.76,1970-01-01
13872,61,1244,2017-12-10,0.0,Approved,4.0,1.0,3.0,1.0,71.16,56.93,1970-01-01
13873,0,2341,2017-01-30,0.0,Approved,1.0,1.0,1.0,1.0,1413.98,507.58,1970-01-01
13874,91,1014,2017-12-12,1.0,Approved,1.0,1.0,1.0,1.0,100.35,75.26,1970-01-01
13875,43,322,2017-12-06,0.0,Approved,1.0,1.0,1.0,1.0,1151.96,649.49,1970-01-01
13876,34,2626,2017-11-19,1.0,Approved,6.0,2.0,2.0,1.0,774.53,464.72,1970-01-01
13877,37,727,2017-10-30,0.0,Approved,4.0,1.0,3.0,1.0,1793.43,248.82,1970-01-01
13878,0,289,2017-03-15,1.0,Approved,2.0,1.0,1.0,1.0,569.56,528.43,1970-01-01
13879,85,731,2017-01-07,0.0,Approved,3.0,1.0,1.0,1.0,752.64,205.36,1970-01-01
13880,73,471,2017-01-11,0.0,Approved,1.0,1.0,1.0,1.0,1945.43,333.18,1970-01-01
13881,57,69,2017-02-02,1.0,Approved,3.0,3.0,1.0,1.0,1890.39,260.14,1970-01-01
13882,44,3006,2017-01-09,1.0,Approved,3.0,1.0,1.0,1.0,1769.64,108.76,1970-01-01
13883,98,725,2017-03-14,0.0,Approved,4.0,1.0,1.0,1.0,795.34,101.58,1970-01-01
13884,69,1934,2017-07-29,1.0,Approved,2.0,2.0,1.0,1.0,792.9,594.68,1970-01-01
13885,67,2424,2017-10-24,0.0,Approved,6.0,2.0,1.0,1.0,544.05,376.84,1970-01-01
13886,14,1006,2017-05-04,0.0,Approved,5.0,1.0,1.0,1.0,1386.84,1234.29,1970-01-01
13887,46,2999,2017-07-18,1.0,Approved,1.0,1.0,3.0,1.0,1289.85,74.51,1970-01-01
13888,50,3370,2017-02-01,1.0,Approved,2.0,1.0,1.0,1.0,642.7,211.37,1970-01-01
13889,5,2359,2017-06-02,0.0,Approved,2.0,1.0,2.0,1.0,1129.13,677.48,1970-01-01
13890,58,2285,2017-02-26,1.0,Approved,4.0,2.0,1.0,1.0,1280.28,829.51,1970-01-01
13891,64,1697,2017-01-24,1.0,Approved,5.0,1.0,1.0,1.0,1469.44,596.55,1970-01-01
13892,81,1076,2017-12-21,0.0,Approved,6.0,1.0,1.0,1.0,586.45,521.94,1970-01-01
13893,25,3393,2017-09-24,0.0,Approved,2.0,2.0,1.0,1.0,1538.99,829.65,1970-01-01
13894,15,224,2017-12-29,1.0,Approved,6.0,1.0,3.0,1.0,958.74,748.9,1970-01-01
13895,52,534,2017-02-07,0.0,Approved,4.0,2.0,1.0,1.0,1280.28,829.51,1970-01-01
13896,98,2800,2017-07-05,0.0,Approved,5.0,1.0,2.0,1.0,358.39,215.03,1970-01-01
13897,8,1068,2017-09-21,0.0,Approved,1.0,2.0,1.0,1.0,1703.52,1516.13,1970-01-01
13898,50,905,2017-04-01,0.0,Approved,3.0,1.0,1.0,1.0,175.89,131.92,1970-01-01
13899,29,2408,2017-12-06,0.0,Approved,6.0,2.0,1.0,1.0,543.39,407.54,1970-01-01
13900,95,2158,2017-09-26,1.0,Approved,2.0,1.0,1.0,1.0,569.56,528.43,1970-01-01
13901,70,2825,2017-02-04,0.0,Approved,5.0,1.0,2.0,1.0,495.72,297.43,1970-01-01
13902,93,571,2017-02-01,1.0,Approved,3.0,1.0,1.0,1.0,1065.03,230.09,1970-01-01
13903,13,2664,2017-01-14,0.0,Approved,1.0,1.0,1.0,1.0,1163.89,589.27,1970-01-01
13904,67,1703,2017-06-04,0.0,Approved,6.0,2.0,1.0,1.0,544.05,376.84,1970-01-01
13905,51,2822,2017-11-20,1.0,Approved,4.0,1.0,2.0,1.0,2005.66,1203.4,1970-01-01
13906,5,871,2017-09-11,1.0,Approved,5.0,4.0,3.0,1.0,574.64,459.71,1970-01-01
13907,94,3207,2017-04-04,0.0,Approved,2.0,1.0,1.0,1.0,1635.3,993.66,1970-01-01
13908,94,814,2017-11-12,0.0,Approved,2.0,1.0,1.0,1.0,1635.3,993.66,1970-01-01
13909,2,125,2017-08-28,1.0,Approved,1.0,1.0,1.0,1.0,71.49,53.62,1970-01-01
13910,48,2235,2017-02-01,1.0,Approved,3.0,1.0,1.0,1.0,1762.96,950.52,1970-01-01
13911,70,1388,2017-03-03,0.0,Approved,5.0,1.0,2.0,1.0,495.72,297.43,1970-01-01
13912,27,1705,2017-09-18,1.0,Approved,5.0,1.0,1.0,1.0,499.53,388.72,1970-01-01
13913,46,1108,2017-07-31,0.0,Approved,1.0,1.0,3.0,1.0,1289.85,74.51,1970-01-01
13914,85,2597,2017-04-21,1.0,Approved,3.0,1.0,1.0,1.0,1228.07,400.91,1970-01-01
13915,11,728,2017-09-21,1.0,Approved,2.0,1.0,2.0,1.0,1274.93,764.96,1970-01-01
13916,11,1256,2017-07-27,1.0,Approved,5.0,1.0,1.0,1.0,1775.81,1580.47,1970-01-01
13917,65,728,2017-10-12,0.0,Approved,3.0,1.0,1.0,1.0,1807.45,778.69,1970-01-01
13918,23,3348,2017-04-27,1.0,Approved,6.0,1.0,1.0,1.0,1198.46,381.1,1970-01-01
13919,39,2759,2017-05-27,1.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
13920,14,255,2017-08-08,1.0,Approved,5.0,1.0,1.0,1.0,1386.84,1234.29,1970-01-01
13921,38,101,2017-06-18,1.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
13922,55,1413,2017-05-22,0.0,Approved,5.0,2.0,1.0,1.0,1894.19,598.76,1970-01-01
13923,13,2558,2017-01-17,0.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
13924,61,1579,2017-05-20,1.0,Approved,4.0,1.0,3.0,1.0,71.16,56.93,1970-01-01
13925,43,3342,2017-09-21,1.0,Approved,1.0,1.0,1.0,1.0,1151.96,649.49,1970-01-01
13926,0,3345,2017-06-26,1.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
13927,14,2578,2017-11-22,1.0,Approved,1.0,1.0,2.0,1.0,1842.92,1105.75,1970-01-01
13928,82,1782,2017-03-01,1.0,Cancelled,6.0,1.0,2.0,1.0,1148.64,689.18,1970-01-01
13929,24,510,2017-01-08,0.0,Approved,1.0,2.0,1.0,1.0,1777.8,820.78,1970-01-01
13930,0,572,2017-08-25,0.0,Approved,1.0,2.0,1.0,1.0,416.98,312.74,1970-01-01
13931,58,2309,2017-08-02,0.0,Approved,4.0,1.0,1.0,1.0,912.52,141.4,1970-01-01
13932,99,1996,2017-08-20,0.0,Approved,4.0,1.0,1.0,1.0,1227.34,770.89,1970-01-01
13933,1,3439,2017-03-27,1.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
13934,94,824,2017-01-01,0.0,Approved,2.0,1.0,1.0,1.0,1635.3,993.66,1970-01-01
13935,0,1310,2017-03-14,0.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
13936,100,2162,2017-02-22,0.0,Approved,5.0,1.0,1.0,1.0,1386.84,1234.29,1970-01-01
13937,80,3461,2017-08-14,0.0,Approved,4.0,3.0,3.0,1.0,1073.07,933.84,1970-01-01
13938,67,1046,2017-03-02,0.0,Approved,6.0,2.0,1.0,1.0,544.05,376.84,1970-01-01
13939,20,1887,2017-07-25,1.0,Approved,5.0,1.0,1.0,1.0,1775.81,1580.47,1970-01-01
13940,0,1340,2017-02-24,0.0,Approved,3.0,1.0,1.0,1.0,60.34,45.26,1970-01-01
13941,44,558,2017-05-01,0.0,Approved,3.0,1.0,1.0,1.0,1769.64,108.76,1970-01-01
13942,53,3027,2017-10-14,1.0,Approved,4.0,1.0,1.0,1.0,795.34,101.58,1970-01-01
13943,58,2188,2017-06-18,0.0,Approved,4.0,1.0,1.0,1.0,912.52,141.4,1970-01-01
13944,0,578,2017-05-18,1.0,Approved,1.0,1.0,1.0,1.0,441.49,84.99,1970-01-01
13945,36,2997,2017-08-03,0.0,Approved,1.0,1.0,3.0,1.0,945.04,507.58,1970-01-01
13946,45,3080,2017-06-03,1.0,Approved,5.0,2.0,3.0,1.0,980.37,234.43,1970-01-01
13947,13,3048,2017-10-26,1.0,Approved,1.0,1.0,1.0,1.0,1163.89,589.27,1970-01-01
13948,59,1799,2017-11-01,1.0,Approved,1.0,1.0,1.0,1.0,1061.56,733.58,1970-01-01
13949,59,861,2017-03-14,1.0,Approved,3.0,1.0,1.0,1.0,1415.01,1259.36,1970-01-01
13950,66,1746,2017-03-07,1.0,Approved,1.0,1.0,1.0,1.0,1163.89,589.27,1970-01-01
13951,88,2502,2017-02-23,1.0,Approved,6.0,1.0,1.0,1.0,1198.46,381.1,1970-01-01
13952,28,1672,2017-08-17,1.0,Approved,6.0,1.0,1.0,1.0,1216.14,1082.36,1970-01-01
13953,1,3421,2017-04-28,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
13954,5,1225,2017-02-17,1.0,Approved,5.0,4.0,3.0,1.0,574.64,459.71,1970-01-01
13955,38,2506,2017-09-15,1.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
13956,27,3218,2017-05-25,1.0,Approved,5.0,1.0,1.0,1.0,499.53,388.72,1970-01-01
13957,49,1806,2017-03-14,0.0,Approved,5.0,2.0,1.0,1.0,533.51,400.13,1970-01-01
13958,3,2331,2017-01-28,0.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
13959,1,1583,2017-01-15,1.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
13960,4,321,2017-07-11,0.0,Approved,2.0,1.0,2.0,1.0,1129.13,677.48,1970-01-01
13961,20,2091,2017-06-02,0.0,Approved,5.0,1.0,1.0,1.0,1775.81,1580.47,1970-01-01
13962,81,2121,2017-05-01,1.0,Approved,6.0,1.0,1.0,1.0,586.45,521.94,1970-01-01
13963,90,688,2017-02-27,0.0,Approved,1.0,1.0,3.0,1.0,945.04,507.58,1970-01-01
13964,63,2463,2017-07-12,0.0,Approved,1.0,1.0,1.0,1.0,1483.2,99.59,1970-01-01
13965,54,590,2017-11-17,1.0,Approved,3.0,1.0,1.0,1.0,1292.84,13.44,1970-01-01
13966,60,3411,2017-08-27,1.0,Approved,2.0,1.0,2.0,1.0,1977.36,1759.85,1970-01-01
13967,80,3088,2017-09-25,0.0,Approved,4.0,3.0,3.0,1.0,1073.07,933.84,1970-01-01
13968,95,1917,2017-12-02,0.0,Approved,2.0,1.0,1.0,1.0,569.56,528.43,1970-01-01
13969,9,1574,2017-05-21,1.0,Approved,4.0,2.0,1.0,1.0,742.54,667.4,1970-01-01
13970,28,3112,2017-05-07,0.0,Approved,1.0,2.0,1.0,1.0,1703.52,1516.13,1970-01-01
13971,38,2594,2017-04-03,1.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
13972,25,1473,2017-04-22,0.0,Approved,2.0,2.0,1.0,1.0,1538.99,829.65,1970-01-01
13973,70,1392,2017-01-30,0.0,Approved,5.0,1.0,2.0,1.0,495.72,297.43,1970-01-01
13974,5,381,2017-05-21,0.0,Approved,5.0,4.0,3.0,1.0,574.64,459.71,1970-01-01
13975,42,3136,2017-12-05,0.0,Approved,4.0,2.0,1.0,1.0,1810.0,1610.9,1970-01-01
13976,49,2802,2017-04-26,0.0,Approved,5.0,2.0,1.0,1.0,533.51,400.13,1970-01-01
13977,28,2807,2017-01-11,1.0,Approved,6.0,1.0,1.0,1.0,1216.14,1082.36,1970-01-01
13978,14,2511,2017-07-30,1.0,Approved,5.0,1.0,1.0,1.0,1386.84,1234.29,1970-01-01
13979,27,1048,2017-05-27,0.0,Approved,5.0,1.0,1.0,1.0,499.53,388.72,1970-01-01
13980,92,2120,2017-04-29,0.0,Approved,3.0,1.0,1.0,1.0,1415.01,1259.36,1970-01-01
13981,29,90,2017-08-15,0.0,Approved,6.0,2.0,1.0,1.0,543.39,407.54,1970-01-01
13982,49,320,2017-10-15,1.0,Approved,5.0,2.0,1.0,1.0,533.51,400.13,1970-01-01
13983,78,1689,2017-08-13,0.0,Approved,2.0,1.0,1.0,1.0,1765.3,709.48,1970-01-01
13984,38,284,2017-04-19,0.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
13985,67,2783,2017-09-16,0.0,Approved,6.0,2.0,1.0,1.0,544.05,376.84,1970-01-01
13986,91,2753,2017-01-31,0.0,Approved,1.0,1.0,1.0,1.0,100.35,75.26,1970-01-01
13987,88,841,2017-07-26,0.0,Approved,6.0,1.0,1.0,1.0,1198.46,381.1,1970-01-01
13988,21,565,2017-01-11,0.0,Approved,1.0,1.0,1.0,1.0,1071.23,380.74,1970-01-01
13989,48,726,2017-11-06,0.0,Approved,3.0,1.0,1.0,1.0,1762.96,950.52,1970-01-01
13990,39,2478,2017-09-07,0.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
13991,63,722,2017-03-18,0.0,Approved,1.0,1.0,1.0,1.0,1483.2,99.59,1970-01-01
13992,82,904,2017-02-04,1.0,Approved,2.0,2.0,1.0,1.0,1538.99,829.65,1970-01-01
13993,68,3047,2017-09-18,0.0,Approved,4.0,1.0,1.0,1.0,1636.9,44.71,1970-01-01
13994,70,2288,2017-04-14,1.0,Approved,6.0,2.0,1.0,1.0,1036.59,206.35,1970-01-01
13995,23,598,2017-04-08,1.0,Approved,6.0,1.0,1.0,1.0,1198.46,381.1,1970-01-01
13996,36,2596,2017-06-10,1.0,Approved,1.0,1.0,3.0,1.0,945.04,507.58,1970-01-01
13997,0,3251,2017-11-27,1.0,Approved,6.0,1.0,1.0,1.0,360.4,270.3,1970-01-01
13998,79,2606,2017-03-02,0.0,Approved,1.0,3.0,1.0,1.0,2083.94,675.03,1970-01-01
13999,18,3210,2017-06-25,1.0,Approved,1.0,1.0,1.0,1.0,575.27,431.45,1970-01-01
14000,11,958,2017-08-01,0.0,Approved,5.0,1.0,1.0,1.0,1775.81,1580.47,1970-01-01
14001,3,636,2017-10-19,0.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
14002,13,1616,2017-07-30,1.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
14003,52,210,2017-06-06,0.0,Approved,4.0,2.0,1.0,1.0,1280.28,829.51,1970-01-01
14004,0,2453,2017-02-07,0.0,Approved,5.0,1.0,1.0,1.0,499.53,388.72,1970-01-01
14005,27,157,2017-06-22,1.0,Cancelled,5.0,1.0,1.0,1.0,499.53,388.72,1970-01-01
14006,14,515,2017-12-03,1.0,Approved,1.0,1.0,2.0,1.0,1842.92,1105.75,1970-01-01
14007,34,633,2017-05-17,1.0,Approved,3.0,1.0,1.0,1.0,1231.15,161.6,1970-01-01
14008,36,1933,2017-05-30,1.0,Approved,1.0,1.0,3.0,1.0,945.04,507.58,1970-01-01
14009,33,248,2017-05-22,1.0,Approved,2.0,1.0,1.0,1.0,1311.44,1167.18,1970-01-01
14010,99,305,2017-03-24,0.0,Approved,4.0,1.0,1.0,1.0,1227.34,770.89,1970-01-01
14011,0,1674,2017-08-29,1.0,Approved,4.0,1.0,3.0,1.0,71.16,56.93,1970-01-01
14012,3,3127,2017-04-19,0.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
14013,32,2445,2017-05-26,1.0,Approved,2.0,1.0,1.0,1.0,642.7,211.37,1970-01-01
14014,3,1374,2017-11-11,0.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
14015,72,1234,2017-07-02,1.0,Approved,6.0,1.0,1.0,1.0,360.4,270.3,1970-01-01
14016,34,3064,2017-07-17,1.0,Approved,6.0,2.0,2.0,1.0,774.53,464.72,1970-01-01
14017,55,3444,2017-11-21,0.0,Approved,5.0,2.0,1.0,1.0,1894.19,598.76,1970-01-01
14018,78,2885,2017-09-27,0.0,Approved,2.0,1.0,1.0,1.0,1765.3,709.48,1970-01-01
14019,98,2470,2017-02-28,1.0,Approved,5.0,1.0,2.0,1.0,358.39,215.03,1970-01-01
14020,97,3328,2017-08-16,1.0,Approved,1.0,1.0,1.0,1.0,202.62,151.96,1970-01-01
14021,70,2850,2017-03-12,1.0,Approved,5.0,1.0,2.0,1.0,495.72,297.43,1970-01-01
14022,94,1474,2017-10-25,1.0,Approved,2.0,1.0,1.0,1.0,1635.3,993.66,1970-01-01
14023,38,3230,2017-04-18,0.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
14024,94,2445,2017-11-12,0.0,Approved,2.0,1.0,1.0,1.0,1635.3,993.66,1970-01-01
14025,3,1857,2017-10-04,1.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
14026,58,2240,2017-05-28,1.0,Approved,4.0,2.0,1.0,1.0,1280.28,829.51,1970-01-01
14027,30,2723,2017-07-06,1.0,Approved,1.0,1.0,2.0,1.0,748.17,448.9,1970-01-01
14028,7,3217,2017-10-18,0.0,Approved,5.0,2.0,3.0,1.0,980.37,234.43,1970-01-01
14029,11,1077,2017-10-15,1.0,Approved,2.0,1.0,2.0,1.0,1274.93,764.96,1970-01-01
14030,47,1222,2017-07-29,1.0,Approved,5.0,2.0,3.0,1.0,1720.7,1531.42,1970-01-01
14031,82,2031,2017-10-27,1.0,Approved,6.0,1.0,2.0,1.0,1148.64,689.18,1970-01-01
14032,34,2508,2017-04-08,1.0,Approved,6.0,2.0,2.0,1.0,774.53,464.72,1970-01-01
14033,0,2093,2017-10-31,0.0,Approved,5.0,1.0,2.0,1.0,495.72,297.43,1970-01-01
14034,29,3038,2017-10-30,1.0,Approved,3.0,1.0,1.0,1.0,1065.03,230.09,1970-01-01
14035,45,1853,2017-07-08,0.0,Approved,1.0,1.0,1.0,1.0,441.49,84.99,1970-01-01
14036,77,550,2017-06-12,0.0,Approved,6.0,2.0,1.0,1.0,1240.31,795.1,1970-01-01
14037,38,67,2017-05-13,1.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
14038,57,1475,2017-07-01,1.0,Approved,3.0,3.0,1.0,1.0,1890.39,260.14,1970-01-01
14039,48,370,2017-04-04,1.0,Approved,3.0,1.0,1.0,1.0,1762.96,950.52,1970-01-01
14040,12,221,2017-09-23,0.0,Approved,3.0,1.0,1.0,1.0,1231.15,161.6,1970-01-01
14041,48,2300,2017-08-26,0.0,Approved,3.0,1.0,1.0,1.0,1762.96,950.52,1970-01-01
14042,42,1503,2017-05-27,0.0,Approved,4.0,2.0,1.0,1.0,1810.0,1610.9,1970-01-01
14043,40,131,2017-05-21,1.0,Approved,5.0,2.0,1.0,1.0,1894.19,598.76,1970-01-01
14044,18,1986,2017-06-29,0.0,Approved,1.0,1.0,1.0,1.0,575.27,431.45,1970-01-01
14045,95,320,2017-11-01,1.0,Approved,2.0,1.0,1.0,1.0,569.56,528.43,1970-01-01
14046,35,634,2017-02-16,1.0,Approved,5.0,1.0,3.0,1.0,1057.51,154.4,1970-01-01
14047,3,1568,2017-08-13,1.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
14048,34,3251,2017-03-18,1.0,Approved,3.0,1.0,1.0,1.0,1231.15,161.6,1970-01-01
14049,65,2142,2017-02-20,0.0,Approved,3.0,1.0,1.0,1.0,1807.45,778.69,1970-01-01
14050,4,2160,2017-11-13,0.0,Approved,2.0,1.0,2.0,1.0,1129.13,677.48,1970-01-01
14051,39,3331,2017-10-01,1.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
14052,8,525,2017-03-21,0.0,Approved,1.0,2.0,1.0,1.0,1703.52,1516.13,1970-01-01
14053,80,1407,2017-07-04,0.0,Approved,4.0,3.0,3.0,1.0,1073.07,933.84,1970-01-01
14054,77,825,2017-12-16,1.0,Approved,6.0,2.0,1.0,1.0,1240.31,795.1,1970-01-01
14055,64,257,2017-02-11,0.0,Approved,5.0,1.0,1.0,1.0,1469.44,596.55,1970-01-01
14056,73,447,2017-06-08,1.0,Approved,1.0,1.0,1.0,1.0,1945.43,333.18,1970-01-01
14057,52,3061,2017-03-06,0.0,Approved,4.0,2.0,1.0,1.0,1280.28,829.51,1970-01-01
14058,52,2131,2017-01-19,1.0,Approved,4.0,2.0,1.0,1.0,1280.28,829.51,1970-01-01
14059,1,1591,2017-11-07,1.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
14060,57,426,2017-05-31,1.0,Approved,3.0,3.0,1.0,1.0,1890.39,260.14,1970-01-01
14061,27,386,2017-10-25,1.0,Approved,5.0,1.0,1.0,1.0,499.53,388.72,1970-01-01
14062,20,1037,2017-07-06,1.0,Approved,5.0,1.0,1.0,1.0,1775.81,1580.47,1970-01-01
14063,95,47,2017-03-15,1.0,Approved,2.0,1.0,1.0,1.0,569.56,528.43,1970-01-01
14064,3,2748,2017-12-24,1.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
14065,42,2104,2017-09-17,0.0,Approved,4.0,2.0,1.0,1.0,1810.0,1610.9,1970-01-01
14066,27,594,2017-07-24,0.0,Approved,5.0,1.0,1.0,1.0,499.53,388.72,1970-01-01
14067,66,739,2017-03-04,1.0,Approved,2.0,2.0,3.0,1.0,590.26,525.33,1970-01-01
14068,24,2044,2017-12-25,1.0,Approved,1.0,2.0,1.0,1.0,1777.8,820.78,1970-01-01
14069,26,89,2017-12-11,0.0,Approved,3.0,1.0,1.0,1.0,1992.93,762.63,1970-01-01
14070,41,1764,2017-08-14,1.0,Approved,1.0,2.0,1.0,1.0,416.98,312.74,1970-01-01
14071,59,640,2017-12-20,1.0,Approved,3.0,1.0,1.0,1.0,1415.01,1259.36,1970-01-01
14072,2,2237,2017-10-04,0.0,Approved,1.0,1.0,1.0,1.0,71.49,53.62,1970-01-01
14073,19,359,2017-09-11,0.0,Approved,4.0,2.0,2.0,1.0,12.01,7.21,1970-01-01
14074,25,3282,2017-04-04,1.0,Approved,4.0,1.0,2.0,1.0,2005.66,1203.4,1970-01-01
14075,25,242,2017-08-21,1.0,Approved,2.0,2.0,1.0,1.0,1538.99,829.65,1970-01-01
14076,13,277,2017-12-09,0.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
14077,43,2946,2017-09-04,1.0,Approved,1.0,1.0,1.0,1.0,1151.96,649.49,1970-01-01
14078,1,2318,2017-04-22,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
14079,0,131,2017-05-24,0.0,Approved,6.0,1.0,1.0,1.0,360.4,270.3,1970-01-01
14080,88,1169,2017-05-27,1.0,Approved,6.0,1.0,1.0,1.0,1198.46,381.1,1970-01-01
14081,9,2415,2017-07-10,0.0,Approved,4.0,2.0,1.0,1.0,742.54,667.4,1970-01-01
14082,69,2397,2017-10-22,1.0,Approved,2.0,2.0,1.0,1.0,792.9,594.68,1970-01-01
14083,57,2226,2017-10-07,1.0,Approved,3.0,3.0,1.0,1.0,1890.39,260.14,1970-01-01
14084,18,2513,2017-05-12,1.0,Approved,1.0,1.0,1.0,1.0,575.27,431.45,1970-01-01
14085,2,2152,2017-06-29,0.0,Approved,1.0,1.0,1.0,1.0,71.49,53.62,1970-01-01
14086,67,1897,2017-02-19,1.0,Approved,6.0,2.0,1.0,1.0,544.05,376.84,1970-01-01
14087,100,604,2017-01-26,1.0,Approved,6.0,2.0,1.0,1.0,1036.59,206.35,1970-01-01
14088,57,2465,2017-11-19,1.0,Approved,3.0,3.0,1.0,1.0,1890.39,260.14,1970-01-01
14089,17,549,2017-10-14,0.0,Approved,1.0,1.0,2.0,1.0,1024.66,614.8,1970-01-01
14090,92,594,2017-11-14,0.0,Approved,3.0,1.0,1.0,1.0,1415.01,1259.36,1970-01-01
14091,35,2001,2017-06-10,0.0,Approved,5.0,1.0,3.0,1.0,1057.51,154.4,1970-01-01
14092,89,588,2017-09-16,0.0,Approved,3.0,3.0,1.0,1.0,1362.99,57.74,1970-01-01
14093,0,366,2017-09-06,0.0,Approved,1.0,1.0,1.0,1.0,71.49,53.62,1970-01-01
14094,66,1026,2017-12-01,1.0,Approved,2.0,2.0,3.0,1.0,590.26,525.33,1970-01-01
14095,9,2568,2017-08-01,1.0,Approved,4.0,2.0,1.0,1.0,742.54,667.4,1970-01-01
14096,39,72,2017-05-10,1.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
14097,3,2649,2017-01-02,0.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
14098,38,2785,2017-06-24,0.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
14099,89,24,2017-10-12,0.0,Approved,3.0,3.0,1.0,1.0,1362.99,57.74,1970-01-01
14100,75,343,2017-03-24,0.0,Approved,2.0,3.0,1.0,1.0,1873.97,863.95,1970-01-01
14101,100,3478,2017-11-20,1.0,Approved,6.0,2.0,1.0,1.0,1036.59,206.35,1970-01-01
14102,0,601,2017-09-16,1.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
14103,9,2495,2017-03-13,0.0,Approved,4.0,2.0,1.0,1.0,742.54,667.4,1970-01-01
14104,91,1519,2017-04-29,1.0,Approved,3.0,1.0,3.0,1.0,642.31,513.85,1970-01-01
14105,10,1351,2017-03-29,0.0,Approved,1.0,1.0,1.0,1.0,1945.43,333.18,1970-01-01
14106,20,92,2017-01-14,1.0,Approved,5.0,1.0,1.0,1.0,1775.81,1580.47,1970-01-01
14107,39,3316,2017-01-14,0.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
14108,38,294,2017-05-04,0.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
14109,1,458,2017-11-28,1.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
14110,0,2912,2017-08-05,0.0,Approved,6.0,2.0,1.0,1.0,544.05,376.84,1970-01-01
14111,7,868,2017-06-20,1.0,Approved,5.0,2.0,3.0,1.0,980.37,234.43,1970-01-01
14112,21,545,2017-12-24,0.0,Approved,1.0,1.0,1.0,1.0,1071.23,380.74,1970-01-01
14113,7,1257,2017-04-18,1.0,Approved,5.0,2.0,3.0,1.0,980.37,234.43,1970-01-01
14114,99,75,2017-09-21,0.0,Approved,4.0,1.0,1.0,1.0,1227.34,770.89,1970-01-01
14115,25,21,2017-02-12,1.0,Approved,2.0,2.0,1.0,1.0,1538.99,829.65,1970-01-01
14116,70,942,2017-01-09,0.0,Approved,5.0,1.0,2.0,1.0,495.72,297.43,1970-01-01
14117,96,1517,2017-03-12,0.0,Approved,3.0,2.0,3.0,1.0,1172.78,1043.77,1970-01-01
14118,28,2359,2017-10-09,1.0,Approved,1.0,2.0,1.0,1.0,1703.52,1516.13,1970-01-01
14119,52,2887,2017-03-14,0.0,Approved,1.0,2.0,1.0,1.0,1777.8,820.78,1970-01-01
14120,90,864,2017-01-24,0.0,Approved,1.0,1.0,3.0,1.0,945.04,507.58,1970-01-01
14121,68,2653,2017-06-23,1.0,Approved,4.0,1.0,1.0,1.0,1636.9,44.71,1970-01-01
14122,4,1932,2017-03-23,1.0,Approved,2.0,1.0,2.0,1.0,1129.13,677.48,1970-01-01
14123,53,3055,2017-08-06,0.0,Approved,4.0,1.0,1.0,1.0,795.34,101.58,1970-01-01
